id,source_id,split,label,mentions_disaster_type,reports_event_occurrence,describes_threat_or_danger,mentions_cause_or_trigger,mentions_location,mentions_time_or_recency,includes_source_or_report,first_person_witnessing,mentions_casualties_or_injuries,mentions_property_damage,mentions_infrastructure_disruption,mentions_scale_or_intensity,calls_for_help,mentions_rescue_or_emergency_services,mentions_evacuation_or_shelter,gives_safety_instruction,uses_metaphor_or_idiom,refers_to_entertainment_or_sports,expresses_joke_or_sarcasm,discusses_non_event_context
disaster_03930,3288,test,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03938,9667,train,real disaster,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
disaster_03939,4729,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
disaster_03942,1075,train,real disaster,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
disaster_03941,7146,test,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03944,3901,train,real disaster,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_03943,7140,train,not disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03940,6630,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03945,4869,test,not disaster,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03946,9277,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03947,870,train,real disaster,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
disaster_03948,6697,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03949,10171,train,real disaster,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03950,1587,train,not disaster,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
disaster_03951,413,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_03954,2215,test,real disaster,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
disaster_03956,4754,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
disaster_03952,291,test,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
disaster_03957,719,train,not disaster,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
disaster_03953,2664,test,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
disaster_03955,5335,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03959,8143,train,real disaster,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
disaster_03958,1226,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03961,7714,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03963,3317,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03962,7223,train,real disaster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03964,6413,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03966,7191,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03960,9818,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03965,8214,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03968,15,train,real disaster,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03969,6585,test,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03967,3676,train,real disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03970,2929,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03971,5745,train,real disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03973,8627,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03972,6350,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03974,9625,train,real disaster,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
disaster_03976,6329,test,real disaster,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03977,2801,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
disaster_03975,7534,train,real disaster,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
disaster_03978,9309,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03979,10629,test,not disaster,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
disaster_03980,8585,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03982,5321,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03983,5534,train,not disaster,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03981,8770,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03985,6689,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_03984,9565,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_03986,7556,test,real disaster,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03987,4140,train,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_03988,7141,train,not disaster,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03989,7717,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03991,1175,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03992,219,test,real disaster,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_03990,204,train,real disaster,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_03994,3109,test,real disaster,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_03996,10273,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_03993,287,test,real disaster,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_03998,9368,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_03995,3485,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_03997,2193,train,real disaster,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_03999,5845,train,real disaster,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04000,6735,train,not disaster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
disaster_04001,5766,train,real disaster,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
disaster_04005,8676,train,real disaster,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
disaster_04002,7923,train,real disaster,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_04006,6978,train,real disaster,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04003,9542,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04007,6605,train,not disaster,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04004,7962,train,real disaster,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_04008,5194,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_04011,9493,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04010,2425,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04013,10268,train,real disaster,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04009,2734,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04015,9240,train,real disaster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04014,6834,train,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
disaster_04012,9610,train,not disaster,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
disaster_04016,4734,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
disaster_04017,7668,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04018,7228,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04020,7959,train,not disaster,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_04023,1810,train,real disaster,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04019,5521,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_04024,197,train,real disaster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04025,1502,train,not disaster,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
disaster_04021,5801,test,not disaster,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04028,7360,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04029,3147,train,real disaster,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_04026,4197,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04027,7702,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04032,474,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04022,4650,train,real disaster,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_04030,4405,train,not disaster,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
disaster_04033,6240,train,real disaster,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04031,1049,train,not disaster,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
disaster_04037,8690,train,real disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04036,6759,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04038,6156,test,real disaster,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_04039,8783,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
disaster_04034,2123,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_04035,9909,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04041,7369,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04042,9657,train,real disaster,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
disaster_04043,4788,train,real disaster,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
disaster_04044,8944,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_04040,7274,train,real disaster,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04047,528,train,not disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04049,2149,test,not disaster,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
disaster_04045,1170,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_04050,781,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_04048,7943,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04053,8245,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04051,8283,train,real disaster,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
disaster_04046,4089,train,real disaster,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
disaster_04055,5930,train,not disaster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_04052,10039,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04057,7672,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04059,2627,train,real disaster,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04056,6963,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04060,9819,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
disaster_04058,1576,train,not disaster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04062,6041,train,real disaster,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
disaster_04061,4298,test,not disaster,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04063,9806,train,not disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_04066,2688,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
disaster_04054,2701,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04067,1363,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04064,3911,train,real disaster,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_04068,8621,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04069,5468,train,not disaster,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
disaster_04065,9250,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04070,4095,train,not disaster,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
disaster_04071,3322,train,not disaster,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_04072,1352,train,not disaster,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04076,702,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_04073,3989,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04077,8095,train,real disaster,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04075,4848,train,real disaster,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
disaster_04079,2217,train,not disaster,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
disaster_04078,2308,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04080,5047,train,not disaster,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04081,2263,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04083,8247,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04074,10084,train,real disaster,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04084,2148,test,not disaster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04086,6253,train,not disaster,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04082,8430,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_04088,8609,train,real disaster,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04089,3402,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04085,8545,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_04087,4917,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04090,4201,test,real disaster,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
disaster_04091,6325,test,real disaster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04092,1757,train,real disaster,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
disaster_04093,3106,train,real disaster,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_04094,7493,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04095,6738,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04096,6781,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04098,8648,train,real disaster,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
disaster_04097,1088,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04099,10751,train,real disaster,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
disaster_04101,8688,train,not disaster,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04100,774,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_04103,2819,test,real disaster,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04102,5933,train,not disaster,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04104,10187,train,not disaster,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
disaster_04106,8370,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_04105,6933,train,not disaster,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04108,10754,train,real disaster,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_04107,10795,train,real disaster,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
disaster_04110,6962,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04112,4981,train,not disaster,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04111,7815,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04113,4029,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_04115,5139,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04109,1973,train,real disaster,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04114,9709,test,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04116,9655,train,real disaster,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
disaster_04117,6222,train,real disaster,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04118,9513,train,real disaster,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_04120,10575,train,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04121,2561,test,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_04119,8962,test,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04123,10702,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04125,8203,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04124,1162,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04122,2098,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
disaster_04127,1826,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04129,8683,train,real disaster,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_04130,3737,train,real disaster,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
disaster_04126,3117,train,real disaster,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_04132,4366,test,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04131,3328,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_04134,160,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04128,10028,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_04133,4611,train,not disaster,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
disaster_04136,6707,train,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04135,6628,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04139,1448,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04138,1345,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04137,5514,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04141,4172,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04143,8122,train,real disaster,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
disaster_04140,7058,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04142,10523,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04146,2113,test,not disaster,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_04145,2706,train,not disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04147,5179,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04144,6945,train,real disaster,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
disaster_04148,9350,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04149,6879,train,not disaster,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_04150,3159,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04151,1639,train,real disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04152,7738,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04154,1189,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04157,10067,train,real disaster,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04156,3177,train,real disaster,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
disaster_04158,8387,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04155,5481,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04159,1911,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04160,10222,train,real disaster,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
disaster_04162,1141,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04161,3073,train,real disaster,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_04153,156,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_04164,6337,train,real disaster,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_04165,2885,train,real disaster,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04167,9038,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04163,8639,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_04166,1645,train,real disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04168,3082,train,real disaster,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
disaster_04172,6480,train,real disaster,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
disaster_04169,10688,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_04171,3336,test,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_04170,6430,train,not disaster,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_04173,8388,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_04174,2703,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_04178,4829,train,real disaster,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
disaster_04175,2528,train,real disaster,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_04177,6931,train,real disaster,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
