id,source_id,split,label
ade_02398,test_322,train,non_ade
ade_02399,train_11809,train,non_ade
ade_02400,train_11845,train,non_ade
ade_02401,train_777,train,non_ade
ade_02402,test_3347,train,non_ade
ade_02403,test_2858,train,non_ade
ade_02404,train_7716,test,non_ade
ade_02405,train_900,train,non_ade
ade_02406,train_10695,train,non_ade
ade_02407,test_1391,train,non_ade
ade_02408,test_5250,train,non_ade
ade_02409,train_9224,train,non_ade
ade_02410,train_7571,train,non_ade
ade_02411,train_16892,test,non_ade
ade_02412,train_8946,train,non_ade
ade_02413,train_8127,train,non_ade
ade_02414,train_4453,train,non_ade
ade_02415,train_6213,train,non_ade
ade_02416,train_12660,train,non_ade
ade_02417,train_2303,train,non_ade
ade_02418,test_1584,train,non_ade
ade_02419,train_2547,test,ade
ade_02420,train_11271,train,non_ade
ade_02421,train_13236,train,non_ade
ade_02422,train_6972,train,non_ade
ade_02423,train_5335,train,non_ade
ade_02424,train_17420,train,non_ade
ade_02425,test_913,train,non_ade
ade_02426,train_12813,train,non_ade
ade_02427,train_16307,train,non_ade
ade_02428,train_1855,train,ade
ade_02429,test_1634,train,non_ade
ade_02430,test_2558,train,ade
ade_02431,train_13176,train,non_ade
ade_02432,test_1854,train,non_ade
ade_02433,train_6103,test,ade
ade_02434,train_7908,train,non_ade
ade_02435,train_927,train,non_ade
ade_02436,test_4574,train,non_ade
ade_02437,train_4431,train,non_ade
ade_02438,train_7890,test,non_ade
ade_02439,train_9325,train,non_ade
ade_02440,train_7407,train,non_ade
ade_02441,test_5632,train,non_ade
ade_02442,train_1792,train,non_ade
ade_02443,train_4299,train,ade
ade_02444,train_3,train,non_ade
ade_02445,train_1385,test,non_ade
ade_02446,train_10373,train,non_ade
ade_02447,train_8637,train,non_ade
ade_02448,train_15682,train,non_ade
ade_02449,train_13412,train,non_ade
ade_02450,test_4584,train,non_ade
ade_02451,train_6775,train,ade
ade_02452,train_17285,train,non_ade
ade_02453,train_17200,test,non_ade
ade_02454,train_9529,train,ade
ade_02455,test_3969,train,non_ade
ade_02456,test_1059,train,ade
ade_02457,train_1208,train,ade
ade_02458,train_2671,test,non_ade
ade_02459,test_4000,train,non_ade
ade_02460,train_6246,train,non_ade
ade_02461,test_4510,test,non_ade
ade_02462,train_3927,train,ade
ade_02463,train_3317,train,non_ade
ade_02464,train_8797,test,non_ade
ade_02465,train_13747,train,ade
ade_02466,train_1696,test,non_ade
ade_02467,train_2699,train,ade
ade_02468,test_652,train,ade
ade_02469,train_5477,test,non_ade
ade_02470,train_2578,train,non_ade
ade_02471,test_2241,train,ade
ade_02472,train_12984,train,non_ade
ade_02473,train_316,train,ade
ade_02474,train_4915,train,non_ade
ade_02475,train_8205,train,ade
ade_02476,train_13513,train,non_ade
ade_02477,test_5377,train,non_ade
ade_02478,train_9514,train,non_ade
ade_02479,test_5675,train,non_ade
ade_02480,train_9393,train,non_ade
ade_02481,train_2416,train,non_ade
ade_02482,train_2542,train,non_ade
ade_02483,train_11847,train,ade
ade_02484,train_17258,test,non_ade
ade_02485,train_413,train,non_ade
ade_02486,train_12164,train,non_ade
ade_02487,train_4029,train,non_ade
ade_02488,train_10122,train,non_ade
ade_02489,train_5431,train,non_ade
ade_02490,train_5947,train,non_ade
ade_02491,train_17444,train,non_ade
ade_02492,train_4938,train,non_ade
ade_02493,train_5531,test,non_ade
ade_02494,train_8635,test,non_ade
ade_02495,train_9724,test,non_ade
ade_02496,train_6336,train,non_ade
ade_02497,train_16774,train,non_ade
ade_02498,test_5563,train,ade
ade_02499,train_16196,train,non_ade
ade_02500,train_16088,test,non_ade
ade_02501,test_2101,train,non_ade
ade_02502,train_14861,test,non_ade
ade_02503,test_5728,train,non_ade
ade_02504,train_14380,test,ade
ade_02505,train_15376,train,ade
ade_02506,train_2921,train,non_ade
ade_02507,test_1770,train,non_ade
ade_02508,train_15239,train,ade
ade_02509,test_2890,train,non_ade
ade_02510,train_10953,train,non_ade
ade_02511,test_1647,train,non_ade
ade_02512,test_2690,test,non_ade
ade_02513,test_2120,train,ade
ade_02514,train_10941,train,non_ade
ade_02515,train_4294,test,non_ade
ade_02516,train_14284,train,non_ade
ade_02517,train_13816,train,non_ade
ade_02518,train_2502,train,non_ade
ade_02519,train_13903,train,non_ade
ade_02520,train_6062,train,non_ade
ade_02521,train_14115,train,ade
ade_02522,train_6599,train,non_ade
ade_02523,train_7344,train,non_ade
ade_02524,train_13256,train,non_ade
ade_02525,train_1502,train,non_ade
ade_02526,train_11351,test,non_ade
ade_02527,train_17584,test,non_ade
ade_02528,train_13367,train,non_ade
ade_02529,test_705,test,non_ade
ade_02530,train_7722,train,non_ade
ade_02531,train_6572,train,non_ade
ade_02532,test_64,train,ade
ade_02533,train_7773,train,non_ade
ade_02534,train_8957,train,non_ade
ade_02535,train_8418,train,non_ade
ade_02536,train_10112,test,ade
ade_02537,test_2192,train,non_ade
ade_02538,train_6839,train,non_ade
ade_02539,train_8083,train,non_ade
ade_02540,train_2380,train,non_ade
ade_02541,train_5881,train,non_ade
ade_02542,train_9236,train,non_ade
ade_02543,test_4261,train,non_ade
ade_02544,train_15764,train,non_ade
ade_02545,train_14951,train,non_ade
ade_02546,test_5581,train,non_ade
ade_02547,train_236,train,non_ade
ade_02548,test_4979,train,non_ade
ade_02549,test_3935,train,non_ade
ade_02550,train_10365,test,non_ade
ade_02551,train_15342,train,non_ade
ade_02552,train_5119,train,non_ade
ade_02553,test_3985,test,non_ade
ade_02554,train_915,train,ade
ade_02555,train_365,train,ade
ade_02556,train_3545,train,non_ade
ade_02557,train_4451,train,ade
ade_02558,test_2800,train,ade
ade_02559,train_14666,test,non_ade
ade_02560,train_4882,train,non_ade
ade_02561,train_11099,train,non_ade
ade_02562,train_12425,train,non_ade
ade_02563,train_16028,train,non_ade
ade_02564,test_4427,train,non_ade
ade_02565,test_1336,train,non_ade
ade_02566,train_2902,train,non_ade
ade_02567,test_448,train,non_ade
ade_02568,train_2876,train,non_ade
ade_02569,train_17363,train,ade
ade_02570,test_1769,test,ade
ade_02571,train_16786,train,non_ade
ade_02572,test_3036,train,non_ade
ade_02573,train_6921,train,non_ade
ade_02574,test_2436,test,non_ade
ade_02575,train_14525,train,non_ade
ade_02576,train_7732,train,non_ade
ade_02577,train_6172,train,non_ade
ade_02578,test_540,train,non_ade
ade_02579,train_11018,test,non_ade
ade_02580,test_5367,train,non_ade
ade_02581,test_4898,test,ade
ade_02582,train_17215,test,non_ade
ade_02583,train_7569,test,non_ade
ade_02584,train_9505,train,ade
ade_02585,test_2859,train,non_ade
ade_02586,train_15082,train,non_ade
ade_02587,train_3669,train,ade
ade_02588,train_7162,train,non_ade
ade_02589,test_661,train,non_ade
ade_02590,test_2564,train,non_ade
ade_02591,train_6358,test,non_ade
ade_02592,train_566,train,non_ade
ade_02593,train_15574,test,non_ade
ade_02594,train_16895,train,non_ade
ade_02595,train_7065,train,non_ade
ade_02596,test_2879,test,non_ade
ade_02597,train_6465,train,non_ade
ade_02598,train_9265,test,non_ade
ade_02599,train_9399,train,ade
ade_02600,train_15699,train,non_ade
ade_02601,train_12620,test,non_ade
ade_02602,test_3064,train,non_ade
ade_02603,train_8110,test,non_ade
ade_02604,train_14124,train,non_ade
ade_02605,test_2994,train,non_ade
ade_02606,train_15786,test,ade
ade_02607,train_17409,train,ade
ade_02608,train_16192,train,non_ade
ade_02609,train_7434,train,non_ade
ade_02610,train_15366,train,non_ade
ade_02611,train_10289,train,non_ade
ade_02612,train_10890,train,non_ade
ade_02613,test_2650,train,non_ade
ade_02614,train_15125,train,non_ade
ade_02615,train_8057,train,non_ade
ade_02616,train_6925,test,non_ade
ade_02617,train_15994,test,non_ade
ade_02618,train_2345,train,non_ade
ade_02619,train_4770,train,non_ade
ade_02620,train_14676,train,ade
ade_02621,train_2500,test,non_ade
ade_02622,test_3675,test,non_ade
ade_02623,train_9628,train,ade
ade_02624,train_13357,train,non_ade
ade_02625,train_15015,train,non_ade
ade_02626,train_4153,train,non_ade
ade_02627,test_5069,test,non_ade
ade_02628,test_3379,test,non_ade
ade_02629,train_6800,train,non_ade
ade_02630,train_8670,train,ade
ade_02631,test_253,train,non_ade
ade_02632,test_360,train,non_ade
ade_02633,train_984,test,non_ade
ade_02634,train_16291,train,non_ade
ade_02635,train_8462,train,ade
ade_02636,test_4580,train,non_ade
ade_02637,train_1796,train,non_ade
ade_02638,test_1814,train,non_ade
ade_02639,train_4021,train,non_ade
ade_02640,test_5557,train,non_ade
ade_02641,test_1333,train,non_ade
ade_02642,train_2405,train,non_ade
ade_02643,test_584,train,non_ade
ade_02644,train_7227,test,non_ade
ade_02645,train_10222,train,non_ade
ade_02646,train_12941,train,non_ade
ade_02647,test_5437,train,non_ade
ade_02648,train_2060,train,non_ade
ade_02649,test_602,train,non_ade
ade_02650,train_17327,train,non_ade
ade_02651,train_7589,train,non_ade
ade_02652,train_12114,train,non_ade
ade_02653,train_3904,test,ade
ade_02654,train_3924,train,non_ade
ade_02655,train_14478,train,non_ade
ade_02656,train_14381,train,non_ade
ade_02657,train_16463,train,non_ade
ade_02658,train_5368,train,ade
ade_02659,test_32,train,non_ade
ade_02660,train_12696,test,ade
ade_02661,train_6943,train,non_ade
ade_02662,test_1820,test,non_ade
ade_02663,train_2174,train,non_ade
ade_02664,train_17365,train,non_ade
ade_02665,train_10283,train,non_ade
ade_02666,train_12106,train,non_ade
ade_02667,train_3177,train,non_ade
ade_02668,train_7483,train,non_ade
ade_02669,train_8617,train,non_ade
ade_02670,train_8212,train,non_ade
ade_02671,train_12021,train,non_ade
ade_02672,train_9149,train,non_ade
ade_02673,train_4503,train,non_ade
ade_02674,train_8506,test,non_ade
ade_02675,test_1639,train,ade
ade_02676,test_1920,train,non_ade
ade_02677,train_2323,train,ade
ade_02678,test_730,test,non_ade
ade_02679,train_15167,train,non_ade
ade_02680,test_104,train,non_ade
ade_02681,test_2765,train,non_ade
ade_02682,test_5477,train,non_ade
ade_02683,train_4068,train,non_ade
ade_02684,train_17611,train,non_ade
ade_02685,train_5951,test,non_ade
ade_02686,train_6092,train,non_ade
ade_02687,train_12708,train,non_ade
ade_02688,train_3510,train,ade
ade_02689,train_8511,train,ade
ade_02690,train_346,test,non_ade
ade_02691,test_1159,train,non_ade
ade_02692,test_4876,train,non_ade
ade_02693,train_3591,test,non_ade
ade_02694,train_9565,train,ade
ade_02695,test_2122,train,non_ade
ade_02696,train_5135,train,non_ade
ade_02697,train_5546,train,non_ade
ade_02698,test_3241,train,non_ade
ade_02699,train_11808,train,ade
ade_02700,train_10944,test,ade
ade_02701,train_7727,test,ade
ade_02702,train_16469,train,non_ade
ade_02703,train_5038,train,non_ade
ade_02704,test_1946,train,non_ade
ade_02705,train_15709,train,non_ade
ade_02706,train_7184,train,non_ade
ade_02707,test_3206,train,ade
ade_02708,test_1523,train,non_ade
ade_02709,train_10250,test,non_ade
ade_02710,test_3176,test,non_ade
ade_02711,train_17380,train,non_ade
ade_02712,train_9093,train,non_ade
ade_02713,train_16157,train,non_ade
ade_02714,test_4312,train,non_ade
ade_02715,train_14836,train,non_ade
ade_02716,train_12780,train,non_ade
ade_02717,train_17480,train,non_ade
ade_02718,train_12605,train,non_ade
ade_02719,test_1328,train,non_ade
ade_02720,train_8105,test,non_ade
ade_02721,test_5857,train,non_ade
ade_02722,train_9939,train,non_ade
ade_02723,train_717,test,non_ade
ade_02724,train_14661,train,ade
ade_02725,train_12461,train,non_ade
ade_02726,train_6137,train,non_ade
ade_02727,train_13778,train,ade
ade_02728,train_4383,train,ade
ade_02729,test_3724,train,non_ade
ade_02730,train_571,train,ade
ade_02731,train_14512,train,non_ade
ade_02732,train_2026,test,non_ade
ade_02733,train_3103,train,ade
ade_02734,train_6508,train,ade
ade_02735,test_1532,test,non_ade
ade_02736,train_16675,train,non_ade
ade_02737,train_9943,train,non_ade
ade_02738,train_2312,train,non_ade
ade_02739,train_12683,train,non_ade
ade_02740,train_5192,train,non_ade
ade_02741,train_9318,train,ade
ade_02742,test_699,train,ade
ade_02743,train_3781,test,non_ade
ade_02744,train_2580,train,non_ade
ade_02745,train_1433,train,non_ade
ade_02746,train_9482,train,ade
ade_02747,train_6141,train,non_ade
ade_02748,train_5565,test,non_ade
ade_02749,train_13091,test,non_ade
ade_02750,train_319,train,non_ade
ade_02751,train_16421,train,non_ade
ade_02752,train_16354,train,non_ade
ade_02753,train_12483,train,ade
ade_02754,test_1450,train,non_ade
ade_02755,train_637,train,non_ade
ade_02756,train_10167,train,non_ade
ade_02757,train_15314,train,ade
ade_02758,train_7247,train,ade
ade_02759,train_3521,train,non_ade
ade_02760,train_8412,train,non_ade
ade_02761,train_10821,test,non_ade
ade_02762,train_13707,train,non_ade
ade_02763,train_1038,train,non_ade
ade_02764,train_11136,train,non_ade
ade_02765,train_8322,train,non_ade
ade_02766,train_12573,train,non_ade
ade_02767,train_15379,train,non_ade
ade_02768,test_277,train,non_ade
ade_02769,test_2521,train,non_ade
ade_02770,train_11331,train,non_ade
ade_02771,train_9900,test,non_ade
ade_02772,train_2729,train,non_ade
ade_02773,test_4341,train,non_ade
ade_02774,train_2776,train,non_ade
ade_02775,train_17222,test,non_ade
ade_02776,train_16493,train,non_ade
ade_02777,train_8921,train,ade
ade_02778,test_868,train,non_ade
ade_02779,train_15471,train,non_ade
ade_02780,train_2320,train,non_ade
ade_02781,train_14574,train,ade
ade_02782,train_12199,train,ade
ade_02783,train_8395,train,non_ade
ade_02784,train_16978,test,non_ade
ade_02785,train_8942,train,ade
ade_02786,train_3908,train,non_ade
ade_02787,train_9997,train,ade
ade_02788,train_15562,train,non_ade
ade_02789,train_14630,train,ade
ade_02790,train_13863,train,ade
ade_02791,train_12713,train,non_ade
ade_02792,train_14977,test,non_ade
ade_02793,train_4185,train,non_ade
ade_02794,train_4122,train,ade
ade_02795,train_1724,test,non_ade
ade_02796,train_2554,train,ade
ade_02797,train_5260,train,non_ade
ade_02798,test_5714,train,non_ade
ade_02799,train_17519,train,ade
ade_02800,train_16976,train,ade
ade_02801,train_6963,train,non_ade
ade_02802,test_971,train,non_ade
ade_02803,train_1983,train,non_ade
ade_02804,test_296,train,non_ade
ade_02805,train_3350,train,non_ade
ade_02806,test_2749,train,ade
ade_02807,train_12838,train,non_ade
ade_02808,train_288,train,non_ade
ade_02809,test_1556,test,non_ade
ade_02810,train_7299,train,non_ade
ade_02811,train_15013,train,non_ade
ade_02812,train_7389,train,non_ade
ade_02813,train_12284,train,ade
ade_02814,train_16616,train,non_ade
ade_02815,train_6423,train,non_ade
ade_02816,train_2962,train,non_ade
ade_02817,train_8448,train,ade
ade_02818,train_1898,test,non_ade
ade_02819,test_5013,train,non_ade
ade_02820,train_10055,train,non_ade
ade_02821,train_13479,test,ade
ade_02822,train_373,train,non_ade
ade_02823,train_17621,train,non_ade
ade_02824,train_12227,train,non_ade
ade_02825,train_13741,test,ade
ade_02826,test_1351,train,non_ade
ade_02827,train_2576,test,non_ade
ade_02828,train_9319,train,non_ade
ade_02829,train_17075,train,non_ade
ade_02830,train_5557,train,non_ade
ade_02831,train_5203,train,non_ade
ade_02832,train_743,train,non_ade
ade_02833,train_6847,train,ade
ade_02834,train_3479,train,non_ade
ade_02835,train_5815,train,ade
ade_02836,train_703,test,non_ade
ade_02837,train_16100,train,non_ade
ade_02838,train_8124,train,non_ade
ade_02839,train_7902,train,ade
ade_02840,train_10236,train,non_ade
ade_02841,train_14283,train,non_ade
ade_02842,train_15903,train,non_ade
ade_02843,train_9695,train,non_ade
ade_02844,train_14754,train,ade
ade_02845,train_15961,train,non_ade
ade_02846,test_3465,train,ade
ade_02847,test_2646,train,ade
ade_02848,train_15962,train,non_ade
ade_02849,train_15805,test,non_ade
ade_02850,train_4467,train,non_ade
ade_02851,train_12803,train,non_ade
ade_02852,test_4053,train,non_ade
ade_02853,train_8728,train,non_ade
ade_02854,test_5863,train,non_ade
ade_02855,test_1355,train,non_ade
ade_02856,test_4246,train,non_ade
ade_02857,test_3445,train,non_ade
ade_02858,train_7296,train,non_ade
ade_02859,train_14844,train,non_ade
ade_02860,train_9658,train,non_ade
ade_02861,train_2437,train,non_ade
ade_02862,train_4939,train,non_ade
ade_02863,train_10838,train,non_ade
ade_02864,train_16861,train,non_ade
ade_02865,train_16242,train,non_ade
ade_02866,train_11149,test,non_ade
ade_02867,train_4811,train,non_ade
ade_02868,train_1447,train,ade
ade_02869,train_6091,train,non_ade
ade_02870,train_1910,train,ade
ade_02871,train_1406,train,non_ade
ade_02872,train_6970,test,non_ade
ade_02873,train_14386,train,non_ade
ade_02874,train_4899,train,non_ade
ade_02875,test_463,train,non_ade
ade_02876,train_12820,train,non_ade
ade_02877,train_12441,train,non_ade
ade_02878,test_4744,train,ade
ade_02879,train_15030,train,ade
ade_02880,test_583,train,ade
ade_02881,train_11909,train,non_ade
ade_02882,train_7282,train,non_ade
ade_02883,train_3089,train,non_ade
ade_02884,train_6235,train,non_ade
ade_02885,train_17241,train,non_ade
ade_02886,train_9245,train,non_ade
ade_02887,test_200,train,ade
ade_02888,train_604,train,ade
ade_02889,train_9808,train,non_ade
ade_02890,test_3649,train,non_ade
ade_02891,train_16634,train,non_ade
ade_02892,test_4044,train,non_ade
ade_02893,train_4728,train,non_ade
ade_02894,train_2283,train,non_ade
ade_02895,train_532,train,non_ade
ade_02896,test_2842,train,non_ade
ade_02897,train_277,train,non_ade
ade_02898,train_12672,test,ade
ade_02899,train_6032,train,non_ade
ade_02900,train_14340,train,non_ade
ade_02901,test_2362,test,non_ade
ade_02902,test_3327,train,non_ade
ade_02903,train_14858,test,non_ade
ade_02904,train_3191,train,non_ade
ade_02905,train_9625,train,non_ade
ade_02906,train_8791,train,ade
ade_02907,train_8952,train,non_ade
ade_02908,train_3618,train,non_ade
ade_02909,test_27,train,non_ade
ade_02910,train_8652,test,ade
ade_02911,train_3063,train,ade
ade_02912,train_5026,train,non_ade
ade_02913,train_1786,train,non_ade
ade_02914,train_15508,train,ade
ade_02915,train_2857,train,non_ade
ade_02916,train_7666,train,ade
ade_02917,train_15998,train,ade
ade_02918,train_9248,train,non_ade
ade_02919,train_6646,train,non_ade
ade_02920,train_3111,train,non_ade
ade_02921,test_2331,test,non_ade
ade_02922,train_16425,test,non_ade
ade_02923,train_4107,train,non_ade
ade_02924,train_2761,train,non_ade
ade_02925,test_5842,train,non_ade
ade_02926,test_600,train,non_ade
ade_02927,train_12380,test,non_ade
ade_02928,test_5363,train,non_ade
ade_02929,test_4734,train,non_ade
ade_02930,train_7912,train,non_ade
ade_02931,train_17032,train,non_ade
ade_02932,train_16901,train,non_ade
ade_02933,train_12506,train,non_ade
ade_02934,test_1382,train,non_ade
ade_02935,train_14890,train,non_ade
ade_02936,train_13116,train,non_ade
ade_02937,train_9627,train,non_ade
ade_02938,train_8512,test,non_ade
ade_02939,train_10115,train,non_ade
ade_02940,train_6975,train,non_ade
ade_02941,train_2461,train,non_ade
ade_02942,test_3289,train,non_ade
ade_02943,train_7608,train,non_ade
ade_02944,train_13612,test,non_ade
ade_02945,train_10559,train,non_ade
ade_02946,train_7591,train,non_ade
ade_02947,test_3068,train,non_ade
ade_02948,train_6023,train,non_ade
ade_02949,train_6274,train,non_ade
ade_02950,train_6890,train,non_ade
ade_02951,train_14632,train,non_ade
ade_02952,train_1428,train,non_ade
ade_02953,train_8805,test,ade
ade_02954,train_1495,train,non_ade
ade_02955,test_2021,train,non_ade
ade_02956,train_2982,train,non_ade
ade_02957,train_14114,train,non_ade
ade_02958,train_148,train,non_ade
ade_02959,train_6192,train,non_ade
ade_02960,test_5187,test,non_ade
ade_02961,test_1594,train,non_ade
ade_02962,train_8406,train,non_ade
ade_02963,train_10627,train,non_ade
ade_02964,train_1017,train,ade
ade_02965,train_13443,train,non_ade
ade_02966,train_6864,train,non_ade
ade_02967,train_6466,train,non_ade
ade_02968,train_6950,train,non_ade
ade_02969,test_2438,train,non_ade
ade_02970,test_1505,train,non_ade
ade_02971,train_15421,test,non_ade
ade_02972,train_2949,train,ade
ade_02973,train_7437,train,ade
ade_02974,train_11823,train,non_ade
ade_02975,train_9091,train,non_ade
ade_02976,test_2265,train,non_ade
ade_02977,train_5334,train,ade
ade_02978,train_14434,train,non_ade
ade_02979,test_1348,train,non_ade
ade_02980,train_3393,train,non_ade
ade_02981,train_5195,train,non_ade
ade_02982,train_15639,train,non_ade
ade_02983,test_5415,test,non_ade
ade_02984,train_15032,train,non_ade
ade_02985,train_3973,train,non_ade
ade_02986,train_14892,train,non_ade
ade_02987,train_16195,train,ade
ade_02988,train_15196,train,ade
ade_02989,test_2126,train,non_ade
ade_02990,train_8006,train,ade
ade_02991,test_1425,train,non_ade
ade_02992,test_4395,train,non_ade
ade_02993,test_1482,test,non_ade
ade_02994,train_13278,train,non_ade
ade_02995,train_15406,train,non_ade
ade_02996,train_14269,train,non_ade
ade_02997,test_1995,train,non_ade
ade_02998,train_9299,train,non_ade
ade_02999,test_3851,train,ade
ade_03000,train_6804,train,ade
ade_03001,train_2696,train,non_ade
ade_03002,train_2462,train,non_ade
ade_03003,train_3469,train,ade
ade_03004,test_3196,train,ade
ade_03005,train_16777,train,ade
ade_03006,train_17422,train,ade
ade_03007,test_1165,test,ade
ade_03008,train_1583,train,non_ade
ade_03009,train_5276,train,non_ade
ade_03010,train_7826,test,non_ade
ade_03011,test_5848,train,non_ade
ade_03012,train_12580,test,non_ade
ade_03013,train_9973,test,ade
ade_03014,train_13986,train,non_ade
ade_03015,train_11504,train,non_ade
ade_03016,test_5101,train,non_ade
ade_03017,train_15551,train,non_ade
ade_03018,test_2609,train,non_ade
ade_03019,train_16563,train,non_ade
ade_03020,train_12640,test,non_ade
ade_03021,train_3871,train,non_ade
ade_03022,test_2506,train,non_ade
ade_03023,train_3625,train,non_ade
ade_03024,train_1360,test,ade
ade_03025,train_1586,test,ade
ade_03026,train_14307,train,non_ade
ade_03027,train_8355,train,non_ade
ade_03028,test_2278,train,ade
ade_03029,test_5657,train,non_ade
ade_03030,train_16498,train,non_ade
ade_03031,train_12911,train,non_ade
ade_03032,train_17193,train,non_ade
ade_03033,train_14252,train,ade
ade_03034,train_17513,train,non_ade
ade_03035,train_6547,test,non_ade
ade_03036,test_5522,train,ade
ade_03037,train_8850,test,non_ade
ade_03038,train_6660,train,non_ade
ade_03039,train_14293,train,ade
ade_03040,test_2469,train,ade
ade_03041,train_6503,test,non_ade
ade_03042,test_44,train,non_ade
ade_03043,train_10395,train,non_ade
ade_03044,train_10725,test,non_ade
ade_03045,test_3428,test,non_ade
ade_03046,train_4989,train,non_ade
ade_03047,test_3728,train,non_ade
ade_03048,train_3316,train,ade
ade_03049,test_2132,train,non_ade
ade_03050,train_3050,train,non_ade
ade_03051,train_331,test,non_ade
ade_03052,train_17362,train,ade
ade_03053,test_307,train,ade
ade_03054,train_10090,train,non_ade
ade_03055,train_6772,test,non_ade
ade_03056,train_3297,train,non_ade
ade_03057,test_3481,train,ade
ade_03058,train_7737,train,non_ade
ade_03059,train_6381,train,non_ade
ade_03060,train_16721,train,non_ade
ade_03061,train_8044,train,non_ade
ade_03062,train_7276,train,ade
ade_03063,train_11582,train,non_ade
ade_03064,test_717,train,non_ade
ade_03065,train_5215,train,non_ade
ade_03066,test_599,train,non_ade
ade_03067,train_1309,train,non_ade
ade_03068,test_5046,train,non_ade
ade_03069,train_11469,train,ade
ade_03070,train_15065,train,non_ade
ade_03071,train_3590,train,non_ade
ade_03072,train_5851,train,non_ade
ade_03073,train_8966,test,non_ade
ade_03074,train_14280,train,ade
ade_03075,test_93,train,ade
ade_03076,train_204,train,ade
ade_03077,train_13920,train,non_ade
ade_03078,train_5006,train,non_ade
ade_03079,train_14030,test,non_ade
ade_03080,train_10857,train,non_ade
ade_03081,test_4810,train,non_ade
ade_03082,train_9753,train,non_ade
ade_03083,train_14544,train,non_ade
ade_03084,train_846,test,non_ade
ade_03085,test_1661,train,non_ade
ade_03086,train_4845,train,non_ade
ade_03087,train_14929,train,non_ade
ade_03088,train_11693,train,non_ade
ade_03089,train_13196,train,non_ade
ade_03090,train_4763,train,non_ade
ade_03091,test_203,train,non_ade
ade_03092,train_8300,train,ade
ade_03093,train_11485,train,non_ade
ade_03094,train_659,train,non_ade
ade_03095,test_712,test,non_ade
ade_03096,test_1877,train,non_ade
ade_03097,train_8288,train,ade
ade_03098,train_15988,train,non_ade
ade_03099,train_4724,test,non_ade
ade_03100,train_15356,train,non_ade
ade_03101,test_1340,train,ade
ade_03102,train_12929,test,non_ade
ade_03103,train_15560,train,non_ade
ade_03104,test_861,test,non_ade
ade_03105,test_3966,train,ade
ade_03106,train_8815,train,non_ade
ade_03107,train_384,train,non_ade
ade_03108,train_16487,test,non_ade
ade_03109,train_1934,train,ade
ade_03110,test_4024,train,non_ade
ade_03111,test_222,test,non_ade
ade_03112,test_2213,train,non_ade
ade_03113,train_14214,train,non_ade
ade_03114,train_1480,train,non_ade
ade_03115,train_16954,train,non_ade
ade_03116,test_1064,train,non_ade
ade_03117,train_4055,train,non_ade
ade_03118,train_9657,train,non_ade
ade_03119,train_3424,train,non_ade
ade_03120,train_1409,train,non_ade
ade_03121,train_10255,train,non_ade
ade_03122,test_2183,train,non_ade
ade_03123,train_2056,train,non_ade
ade_03124,train_2881,train,non_ade
ade_03125,train_6867,test,non_ade
ade_03126,train_3474,train,non_ade
ade_03127,train_2829,train,non_ade
ade_03128,train_4679,train,non_ade
ade_03129,train_3678,train,ade
ade_03130,test_2500,train,non_ade
ade_03131,test_2702,train,non_ade
ade_03132,test_5080,train,non_ade
ade_03133,train_9589,train,non_ade
ade_03134,train_5473,test,ade
ade_03135,train_7802,train,ade
ade_03136,train_7741,train,non_ade
ade_03137,train_10691,train,non_ade
ade_03138,train_16363,train,ade
ade_03139,train_17606,train,non_ade
ade_03140,train_8540,train,ade
ade_03141,train_14674,train,non_ade
ade_03142,test_1130,train,non_ade
ade_03143,train_4151,train,non_ade
ade_03144,train_17301,train,non_ade
ade_03145,train_14552,train,non_ade
ade_03146,train_2082,test,non_ade
ade_03147,train_15340,train,non_ade
ade_03148,train_109,test,non_ade
ade_03149,train_15061,train,non_ade
ade_03150,test_1068,train,non_ade
ade_03151,train_13409,train,non_ade
ade_03152,train_14257,train,non_ade
ade_03153,train_12082,train,non_ade
ade_03154,test_3947,train,non_ade
ade_03155,test_2102,train,ade
ade_03156,test_1643,train,non_ade
ade_03157,train_5998,train,non_ade
ade_03158,test_5680,test,ade
ade_03159,train_13463,train,non_ade
ade_03160,train_1015,train,non_ade
ade_03161,train_15411,test,non_ade
ade_03162,train_4112,train,non_ade
ade_03163,train_17367,train,non_ade
ade_03164,train_17452,train,non_ade
ade_03165,train_1715,train,non_ade
ade_03166,test_4992,train,ade
ade_03167,train_4585,test,ade
ade_03168,train_12840,test,non_ade
ade_03169,train_3137,test,ade
ade_03170,train_13666,train,non_ade
ade_03171,train_5588,test,non_ade
ade_03172,train_13715,test,ade
ade_03173,train_13271,train,non_ade
ade_03174,train_14119,train,non_ade
ade_03175,train_4147,train,non_ade
ade_03176,train_15705,test,non_ade
ade_03177,train_10844,train,non_ade
ade_03178,train_17474,train,ade
ade_03179,train_8219,test,ade
ade_03180,train_8589,test,non_ade
ade_03181,train_3090,train,ade
ade_03182,train_564,test,non_ade
ade_03183,train_8255,train,non_ade
ade_03184,train_16851,train,non_ade
ade_03185,test_4095,train,non_ade
ade_03186,train_16697,test,non_ade
ade_03187,test_195,train,non_ade
ade_03188,train_113,train,non_ade
ade_03189,train_8804,test,non_ade
ade_03190,test_147,train,non_ade
ade_03191,test_2403,train,non_ade
ade_03192,train_11322,train,non_ade
ade_03193,train_1238,train,ade
ade_03194,train_3408,train,non_ade
ade_03195,train_17209,train,non_ade
